#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	MID102.A0101.metaphlan3	MID101.A0101.metaphlan3	MID097.A0101.metaphlan3	MID094.A0101.metaphlan3	MID093.A0101.metaphlan3	MID092.A0101.metaphlan3	MID091.A0101.metaphlan3	MID090.A0101.metaphlan3	MID089.A0101.metaphlan3	MID088.A0101.metaphlan3	MID087.A0101.metaphlan3	MID086.A0101.metaphlan3	MID085.A0101.metaphlan3	MID084.A0101.metaphlan3	MID083.A0101.metaphlan3	MID082.A0101.metaphlan3	MID081.A0101.metaphlan3	MID080.A0101.metaphlan3	MID079.A0101.metaphlan3	MID078.A0101.metaphlan3	MID077.A0101.metaphlan3	MID076.A0101.metaphlan3	MID075.A0101.metaphlan3	MID074.A0101.metaphlan3	MID073.A0101.metaphlan3	MID072.A0101.metaphlan3	MID071.A0101.metaphlan3	MID070.A0101.metaphlan3	MID068.B0101.metaphlan3	MID068.A0101.metaphlan3	MID067.A0101.metaphlan3	MID066.A0101.metaphlan3	MID065.A0101.metaphlan3	MID064.A0101.metaphlan3	MID063.A0101.metaphlan3	MID062.A0101.metaphlan3	MID061.A0101.metaphlan3	MID060.A0101.metaphlan3	MID059.A0101.metaphlan3	MID058.A0101.metaphlan3	MID057.A0101.metaphlan3	MID056.A0101.metaphlan3	MID055.A0101.metaphlan3	MID054.A0101.metaphlan3	MID053.A0101.metaphlan3	MID052.A0101.metaphlan3	MID051.A0101.metaphlan3	MID050.A0101.metaphlan3	MID049.A0101.metaphlan3	MID048.A0101.metaphlan3	MID047.A0101.metaphlan3	MID046.A0101.metaphlan3	MID045.A0101.metaphlan3	MID044.A0101.metaphlan3	MID043.A0101.metaphlan3	MID042.A0101.metaphlan3	MID041.A0101.metaphlan3	MID040.A0101.metaphlan3	MID039.A0101.metaphlan3	MID038.A0101.metaphlan3	MID037.A0101.metaphlan3	MID036.A0101.metaphlan3	MID035.A0101.metaphlan3	MID034.A0101.metaphlan3	MID033.A0101.metaphlan3	MID032.A0101.metaphlan3	MID031.A0101.metaphlan3	MID030.A0101.metaphlan3	MID029.A0101.metaphlan3	MID028.A0101.metaphlan3	MID027.A0101.metaphlan3	MID026.A0101.metaphlan3	MID025.A0101.metaphlan3	MID024.A0101.metaphlan3	MID023.A0101.metaphlan3	MID022.A0101.metaphlan3	LIB058.A0107.metaphlan3	LIB058.A0106.metaphlan3	LIB058.A0105.metaphlan3	LIB058.A0104.metaphlan3	LIB058.A0103.metaphlan3	LIB058.A0102.metaphlan3	LIB025.A0501.metaphlan3	LIB025.A0401.metaphlan3	LIB025.A0301.metaphlan3	LIB007.A0131.metaphlan3	LIB007.A0130.metaphlan3	LIB007.A0127.metaphlan3	LIB007.A0126.metaphlan3	LIB007.A0125.metaphlan3	LIB007.A0124.metaphlan3	LIB007.A0122.metaphlan3	LIB007.A0121.metaphlan3	LIB007.A0119.metaphlan3	LIB007.A0118.metaphlan3	LIB007.A0116.metaphlan3	LIB007.A0115.metaphlan3	KT36calc.metaphlan3	KT35calc.metaphlan3	KT34calc.metaphlan3	KT33calc.metaphlan3	KT32calc.metaphlan3	KT31calc.metaphlan3	KT30calc.metaphlan3	KT29calc.metaphlan3	KT28calc.metaphlan3	KT27calc.metaphlan3	KT26calc.metaphlan3	KT25calc.metaphlan3	KT24calc.metaphlan3	KT23calc.metaphlan3	KT22calc.metaphlan3	KT21calc.metaphlan3	KT20calc.metaphlan3	KT19calc.metaphlan3	KT18calc.metaphlan3	KT17calc.metaphlan3	KT16calc.metaphlan3	KT15calc.metaphlan3	KT14calc.metaphlan3	KT13calc.metaphlan3	KT12calc.metaphlan3	KT11calc.metaphlan3	KT10calc.metaphlan3	KT09calc.metaphlan3	KT08calc.metaphlan3	KT07calc.metaphlan3	KT06calc.metaphlan3	KT05calc.metaphlan3	KT04calc.metaphlan3	KT03calc.metaphlan3	KT02calc.metaphlan3	KT01calc.metaphlan3	IVE007.B0101.metaphlan3	IVE005.B0101.metaphlan3	IVE005.A0101.metaphlan3	IVE003.A0101.metaphlan3	IVE002.B0101.metaphlan3	EXB059.A2501.metaphlan3	EXB059.A2401.metaphlan3	EXB059.A2301.metaphlan3	EXB059.A2201.metaphlan3	EXB059.A2101.metaphlan3	EXB034.A2701.metaphlan3	EXB033.A0601.metaphlan3	EXB033.A0501.metaphlan3	EXB033.A0401.metaphlan3	EXB015.A3401.metaphlan3	EXB015.A3301.metaphlan3	EXB015.A3201.metaphlan3	EXB015.A3101.metaphlan3	EXB015.A3001.metaphlan3	EXB015.A2901.metaphlan3	EXB015.A2701.metaphlan3	EXB015.A2601.metaphlan3	EXB015.A2501.metaphlan3	EXB015.A2301.metaphlan3	EXB015.A2201.metaphlan3	EXB015.A1901.metaphlan3	EXB015.A1801.metaphlan3	EXB015.A1701.metaphlan3	ELR010.A0101.metaphlan3	ELR008.A0101.metaphlan3	ELR006.A0101.metaphlan3	ELR004.A0101.metaphlan3	ELR003.A0101.metaphlan3	CSS.metaphlan3	CSN.metaphlan3	CSL.metaphlan3	CSD.metaphlan3	CS48.metaphlan3	CS47.metaphlan3	CS46.metaphlan3	CS45.metaphlan3	CS44.metaphlan3	CS43.metaphlan3	CS42.metaphlan3	CS40.metaphlan3	CS39.metaphlan3	CS38.metaphlan3	CS37.metaphlan3	CS36.metaphlan3	CS35.metaphlan3	CS34.metaphlan3	CS33.metaphlan3	CS32.metaphlan3	CS31.metaphlan3	CS30.metaphlan3	CS29.metaphlan3	CS28.metaphlan3	CS27.metaphlan3	CS26.metaphlan3	CS24.metaphlan3	CS23.metaphlan3	CS22.metaphlan3	CS21.metaphlan3	CS20.metaphlan3	CS19.metaphlan3	CS18.metaphlan3	CS17.metaphlan3	CS16.metaphlan3	CS15.metaphlan3	CS14.metaphlan3	CS13.metaphlan3	CS12.metaphlan3	CS11.metaphlan3	CS10.metaphlan3	CS09.metaphlan3	CS08.metaphlan3	CS07.metaphlan3	CS04.metaphlan3	CS03.metaphlan3	CS02.metaphlan3	CS01.metaphlan3	CMB008.A0101.metaphlan3	CMB007.A0101.metaphlan3	CMB006.A0101.metaphlan3	CMB005.A0101.metaphlan3	CMB004.A0101.metaphlan3	CMB003.A0101.metaphlan3	CMB002.A0101.metaphlan3	CMB001.A0101.metaphlan3	ARS017.A0101.metaphlan3	ARS015.A0101.metaphlan3	ARS013.A0101.metaphlan3	ARS012.A0101.metaphlan3	ARS011.A0101.metaphlan3	ARS010.A0101.metaphlan3	ARS006.A0101.metaphlan3	ARS005.A0101.metaphlan3	ARS004.A0101.metaphlan3	ARS001.A0101.metaphlan3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptoanaerobacter|s__Peptoanaerobacter_stomatis	2|1239|186801|186802|186804|1913599|796937	0	0.0674	0	0.0164	0	0	0.07195	0	0	0	0.02631	0	0	0	0	0.04645	0	0	0.49741	0.05333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313	0	0	0	0	0	0	0	0	0	0	0	0.00747	0.03973	0	0.01143	0	0.07107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified	2|1239|186801|186802|186804|	3.95143	1.07132	0.74146	1.28204	3.33512	26.22644	0.45443	0.2679	1.64576	1.77597	0.25496	1.15144	0.64236	3.58306	0.61309	4.49538	4.97703	0.81901	0.18898	0.16347	3.84171	3.25139	1.57257	0	6.90659	1.94784	0.39591	0.78417	0.07129	0.37773	0.68573	0.74991	1.6627	6.98426	5.81492	1.10969	0.03261	2.97067	2.54812	10.22144	2.11613	0	0.98856	1.55037	0.37176	2.15719	19.44693	1.64437	1.68706	0.04057	2.36877	3.69621	0.82622	2.84066	1.22294	0.0152	1.1457	3.36581	0.74479	0.73814	0.80156	0.04344	4.71085	0.79359	2.74953	1.38881	1.64338	1.93535	0.85863	3.82463	0	0.07794	2.3453	5.25482	0.10314	0.48574	0	0	0	0	0.14916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39904	4.16385	6.91356	2.12674	3.96414	1.32427	1.96821	0.34973	3.31346	0.33229	1.61343	1.3526	5.3026	4.91041	2.23971	7.11352	7.87254	0.13685	3.89324	3.53746	6.79316	2.21457	0	6.55773	3.83583	5.3164	9.7347	0.95694	0	1.88651	6.97453	0.36204	3.23144	0.53848	5.28149	0.76966	1.23555	0.08569	0.28205	1.55848	0.07121	0.80631	0	0.48106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54837	1.67713	3.12757	0	0	0	0	3.0774	2.72093	0	0.48024	0	1.06682	1.4527	3.00595	1.89353	11.89041	5.50727	5.24413	0.86386	0.44517	0.39158	0.52055	0.79913	0.03615	0.00544	4.45964	1.57075	11.43278	1.05624	1.14284	0.82771	1.45737	2.82396	0.20084	0	4.09295	0.56293	1.12379	0	0.04839	1.77712	0.56276	0.44461	2.26169	0.90238	4.44976	0.28865	1.37399	4.47757	0	0.70767	2.95785	0.16812	0.05309	1.66005	1.52869	0.31752	0.56201	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_113	2|1239|186801|186802|186804||1321783	3.95143	1.07132	0.74146	1.28204	3.33512	26.22644	0.45443	0.2679	1.64576	1.77597	0.25496	1.15144	0.64236	3.58306	0.61309	4.49538	4.97703	0.81901	0.18898	0.16347	3.84171	3.25139	1.57257	0	6.90659	1.94784	0.39591	0.78417	0.07129	0.37773	0.68573	0.74991	1.6627	6.98426	5.81492	1.10969	0.03261	2.97067	2.54812	10.22144	2.11613	0	0.98856	1.55037	0.37176	2.15719	19.44693	1.64437	1.68706	0.04057	2.36877	3.69621	0.82622	2.84066	1.22294	0.0152	1.1457	3.36581	0.74479	0.73814	0.80156	0.04344	4.71085	0.79359	2.74953	1.38881	1.64338	1.93535	0.85863	3.82463	0	0.07794	2.3453	5.25482	0.10314	0.48574	0	0	0	0	0.14916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39904	4.16385	6.91356	2.12674	3.96414	1.32427	1.96821	0.34973	3.31346	0.33229	1.61343	1.3526	5.3026	4.91041	2.23971	7.11352	7.87254	0.13685	3.89324	3.53746	6.79316	2.21457	0	6.55773	3.83583	5.3164	9.7347	0.95694	0	1.88651	6.97453	0.36204	3.23144	0.53848	5.28149	0.76966	1.23555	0.08569	0.28205	1.55848	0.07121	0.80631	0	0.48106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54837	1.67713	3.12757	0	0	0	0	3.0774	2.72093	0	0.48024	0	1.06682	1.4527	3.00595	1.89353	11.89041	5.50727	5.24413	0.86386	0.44517	0.39158	0.52055	0.79913	0.03615	0.00544	4.45964	1.57075	11.43278	1.05624	1.14284	0.82771	1.45737	2.82396	0.20084	0	4.09295	0.56293	1.12379	0	0.04839	1.77712	0.56276	0.44461	2.26169	0.90238	4.44976	0.28865	1.37399	4.47757	0	0.70767	2.95785	0.16812	0.05309	1.66005	1.52869	0.31752	0.56201	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	2|1239|186801|186802|186804|1257	0.0261	0.41605	0.04769	0.21366	0.35558	0.09864	0.18388	0	0.07811	0	0.03376	0	0.0588	0.01303	0.21111	0.04987	0.23856	0	0.81723	0.11215	0.16757	0.02608	0	0	0.15285	0	0.03081	0.04193	1.30893	0.13521	0	0	0.0326	0.19168	0	0.02032	0	0.27359	0.16187	0.03182	0.18398	0	0.02816	0.18919	0	0.05984	0.05516	0.05336	0.08108	0.02428	0.13421	0	0.08086	0.05246	0.02125	0	0.11202	0.01988	0.07466	0.05863	0.09517	0.13684	0	0.00499	0	0.02491	0.00592	0.07834	0	0	0	0.06986	0	0	0	0.09935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08671	0.03354	0	0.04691	0.1299	0.07554	0.01609	0.3411	0	0	0.23774	0.00885	0.13965	0.05853	0	0	0.02825	0.1856	0.07208	0	0	0	0.11794	0	0	0	0	0	0	0.07354	0	0	0	0.07158	0	0.27446	0.0104	0	0	0.07531	0.15155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08975	0.40363	0	0.07201	0	0	0	0	0	0.10809	0	0.02411	0.14698	0	0	0	0.01945	0	0.01924	0	0.00566	0.10164	0.05184	0.05945	0.1623	0	0.02869	0	0	0	0.5474	0.0911	0.32331	0	0.00969	0	0	0.30847	0	0.24129	0	0.03113	0	0.09192	0.4133	0.00661	0.19453	0.02731	0.05226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	2|1239|186801|186802|186804|1257|341694	0.0261	0.41605	0.04769	0.21366	0.35558	0.09864	0.18388	0	0.07811	0	0.03376	0	0.0588	0.01303	0.21111	0.04987	0.23856	0	0.81723	0.11215	0.16757	0.02608	0	0	0.15285	0	0.03081	0.04193	1.30893	0.13521	0	0	0.0326	0.19168	0	0.02032	0	0.27359	0.16187	0.03182	0.18398	0	0.02816	0.18919	0	0.05984	0.05516	0.05336	0.08108	0.02428	0.13421	0	0.08086	0.05246	0.02125	0	0.11202	0.01988	0.07466	0.05863	0.09517	0.13684	0	0.00499	0	0.02491	0.00592	0.07834	0	0	0	0.06986	0	0	0	0.09935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08671	0.03354	0	0.04691	0.1299	0.07554	0.01609	0.3411	0	0	0.23774	0.00885	0.13965	0.05853	0	0	0.02825	0.1856	0.07208	0	0	0	0.11794	0	0	0	0	0	0	0.07354	0	0	0	0.07158	0	0.27446	0.0104	0	0	0.07531	0.15155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08975	0.40363	0	0.07201	0	0	0	0	0	0.10809	0	0.02411	0.14698	0	0	0	0.01945	0	0.01924	0	0.00566	0.10164	0.05184	0.05945	0.1623	0	0.02869	0	0	0	0.5474	0.0911	0.32331	0	0.00969	0	0	0.30847	0	0.24129	0	0.03113	0	0.09192	0.4133	0.00661	0.19453	0.02731	0.05226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.3038	0.43919	0.77527	0.35377	0.5485	1.14858	0.98758	0.2313	0.36561	0.36078	0.83505	0.32502	0.3151	0.4222	0.25472	0.7641	0.58185	0.27143	0.97882	0.16523	0.37806	0.72866	0.39173	0	0.44276	6.30397	0.17343	0.24403	1.10041	0.44324	0.31305	0.17891	0.14019	0.6053	1.0728	1.03641	0.01552	1.08574	0.87183	0.49834	0.8183	0.13763	0.38822	1.88959	0.04231	0.42268	0.35173	0.48421	0.68345	0.37034	0.42597	0.64004	0.41626	0.61117	0.35418	0.22793	0.35558	0.58836	0.49697	0.35208	0.85775	0.16621	0.94586	0.32228	0.5247	0.45974	0.97121	0.77281	0.36391	0.42706	0.06759	0.0389	0.47625	1.29434	0.01078	0.22889	0	0.30494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34559	0.38438	0.18022	0.13237	0.11808	0.39335	0.12564	0.21919	0.35066	0.10965	0.30481	0.2808	0.34788	0.1713	0.14158	0.18726	0.1812	0.25406	0.35435	0.16863	0	0.31287	0.38975	0.02429	0	0.34964	0.2974	0.15499	0	0.17157	0.31544	0	0.30877	0.24038	0.12793	0.45923	0.26608	0.1004	0.04356	0.17856	0.15792	0.51636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07908	0.65108	0.33723	0.18648	0	0	0	0	0	0.39995	2.15697	0	1.75005	0.0704	0.05245	0.55891	0.17802	0.54438	0.5454	0.32035	0.43633	0.18624	0.18865	1.39454	0.30325	0	0.05972	0.1016	0	0.23808	1.07236	0.24003	0.22785	0.37651	0.06981	0.11648	0	0.28589	0.09624	0.1268	0	0.23533	0.07767	0.20113	0.38784	0.33453	0.07589	0.23619	0.19845	0.07643	0.27504	0.35887	0.6983	0.14798	0.10021	0.11217	0.21792	0.37945	0.21304	0.21608	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.3038	0.43919	0.77527	0.35377	0.5485	1.14858	0.98758	0.2313	0.36561	0.36078	0.83505	0.32502	0.3151	0.4222	0.25472	0.7641	0.58185	0.27143	0.97882	0.16523	0.37806	0.72866	0.39173	0	0.44276	6.30397	0.17343	0.24403	1.10041	0.44324	0.31305	0.17891	0.14019	0.6053	1.0728	1.03641	0.01552	1.08574	0.87183	0.49834	0.8183	0.13763	0.38822	1.88959	0.04231	0.42268	0.35173	0.48421	0.68345	0.37034	0.42597	0.64004	0.41626	0.61117	0.35418	0.22793	0.35558	0.58836	0.49697	0.35208	0.85775	0.16621	0.94586	0.32228	0.5247	0.45974	0.97121	0.77281	0.36391	0.42706	0.06759	0.0389	0.47625	1.29434	0.01078	0.22889	0	0.30494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34559	0.38438	0.18022	0.13237	0.11808	0.39335	0.12564	0.21919	0.35066	0.10965	0.30481	0.2808	0.34788	0.1713	0.14158	0.18726	0.1812	0.25406	0.35435	0.16863	0	0.31287	0.38975	0.02429	0	0.34964	0.2974	0.15499	0	0.17157	0.31544	0	0.30877	0.24038	0.12793	0.45923	0.26608	0.1004	0.04356	0.17856	0.15792	0.51636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07908	0.65108	0.33723	0.18648	0	0	0	0	0	0.39995	2.15697	0	1.75005	0.0704	0.05245	0.55891	0.17802	0.54438	0.5454	0.32035	0.43633	0.18624	0.18865	1.39454	0.30325	0	0.05972	0.1016	0	0.23808	1.07236	0.24003	0.22785	0.37651	0.06981	0.11648	0	0.28589	0.09624	0.1268	0	0.23533	0.07767	0.20113	0.38784	0.33453	0.07589	0.23619	0.19845	0.07643	0.27504	0.35887	0.6983	0.14798	0.10021	0.11217	0.21792	0.37945	0.21304	0.21608	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.3038	0.43919	0.77527	0.35377	0.5485	1.14858	0.98758	0.2313	0.36561	0.36078	0.83505	0.32502	0.3151	0.4222	0.25472	0.7641	0.58185	0.27143	0.97882	0.16523	0.37806	0.72866	0.39173	0	0.44276	6.30397	0.17343	0.24403	1.10041	0.44324	0.31305	0.17891	0.14019	0.6053	1.0728	1.03641	0.01552	1.08574	0.87183	0.49834	0.8183	0.13763	0.38822	1.88959	0.04231	0.42268	0.35173	0.48421	0.68345	0.37034	0.42597	0.64004	0.41626	0.61117	0.35418	0.22793	0.35558	0.58836	0.49697	0.35208	0.85775	0.16621	0.94586	0.32228	0.5247	0.45974	0.97121	0.77281	0.36391	0.42706	0.06759	0.0389	0.47625	1.29434	0.01078	0.22889	0	0.30494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34559	0.38438	0.18022	0.13237	0.11808	0.39335	0.12564	0.21919	0.35066	0.10965	0.30481	0.2808	0.34788	0.1713	0.14158	0.18726	0.1812	0.25406	0.35435	0.16863	0	0.31287	0.38975	0.02429	0	0.34964	0.2974	0.15499	0	0.17157	0.31544	0	0.30877	0.24038	0.12793	0.45923	0.26608	0.1004	0.04356	0.17856	0.15792	0.51636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07908	0.65108	0.33723	0.18648	0	0	0	0	0	0.39995	2.15697	0	1.75005	0.0704	0.05245	0.55891	0.17802	0.54438	0.5454	0.32035	0.43633	0.18624	0.18865	1.39454	0.30325	0	0.05972	0.1016	0	0.23808	1.07236	0.24003	0.22785	0.37651	0.06981	0.11648	0	0.28589	0.09624	0.1268	0	0.23533	0.07767	0.20113	0.38784	0.33453	0.07589	0.23619	0.19845	0.07643	0.27504	0.35887	0.6983	0.14798	0.10021	0.11217	0.21792	0.37945	0.21304	0.21608	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia	2|1239|526524|526525|128827|118747	0.24414	0.20631	0.77527	0.22753	0.40749	0.82594	0.22635	0.05966	0.36561	0.19713	0.14842	0.13373	0.3151	0.39067	0.06077	0.61272	0.3783	0.1399	0.35219	0.10715	0.14337	0.72866	0.39173	0	0.2703	0.92861	0.17343	0.20955	0.87731	0.43417	0.31305	0.17891	0.14019	0.4821	1.06006	0.55653	0.01552	0.97658	0.60877	0.49834	0.63361	0.13763	0.36673	1.06425	0.04231	0.36424	0.35173	0.29704	0.37567	0.14006	0.15376	0.64004	0.24857	0.61117	0.3068	0.22793	0.35306	0.50156	0.28226	0.35208	0.21683	0.16621	0.89795	0.24437	0.5247	0.45974	0.42057	0.49238	0.24475	0.37302	0.06759	0.0389	0.47625	1.13066	0.01078	0.22889	0	0.05418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34164	0.38438	0.18022	0.13237	0.11808	0.30999	0.12564	0.12854	0.35066	0.10965	0.30481	0.2808	0.34788	0.1713	0.14158	0.18726	0.1812	0.02398	0.35435	0.16863	0	0.31287	0	0.02429	0	0.34964	0.2974	0.15499	0	0.17157	0.31544	0	0.30877	0.24038	0.12793	0.32554	0.26608	0.1004	0.04356	0.17856	0.15792	0.51636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07908	0.60639	0.33723	0.18648	0	0	0	0	0	0.26523	0.43438	0	0.02603	0.0704	0.05245	0.55891	0.17802	0.54438	0.44937	0.32035	0.43633	0.16205	0.18865	1.2294	0.30325	0	0.02526	0.1016	0	0.23808	0.74625	0.24003	0.07517	0.37651	0.06981	0.11648	0	0.14935	0.09624	0.1268	0	0.21303	0.07767	0.11856	0.38784	0.30771	0.07589	0.23619	0.16431	0.07643	0.27504	0.35887	0.6983	0.14798	0.10021	0.11217	0.21792	0.37945	0.05681	0.21608	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Bulleidia_extructa	2|1239|526524|526525|128827|118747|118748	0.24414	0.20631	0.77527	0.22753	0.40749	0.82594	0.22635	0.05966	0.36561	0.19713	0.14842	0.13373	0.3151	0.39067	0.06077	0.61272	0.3783	0.1399	0.35219	0.10715	0.14337	0.72866	0.39173	0	0.2703	0.92861	0.17343	0.20955	0.87731	0.43417	0.31305	0.17891	0.14019	0.4821	1.06006	0.55653	0.01552	0.97658	0.60877	0.49834	0.63361	0.13763	0.36673	1.06425	0.04231	0.36424	0.35173	0.29704	0.37567	0.14006	0.15376	0.64004	0.24857	0.61117	0.3068	0.22793	0.35306	0.50156	0.28226	0.35208	0.21683	0.16621	0.89795	0.24437	0.5247	0.45974	0.42057	0.49238	0.24475	0.37302	0.06759	0.0389	0.47625	1.13066	0.01078	0.22889	0	0.05418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34164	0.38438	0.18022	0.13237	0.11808	0.30999	0.12564	0.12854	0.35066	0.10965	0.30481	0.2808	0.34788	0.1713	0.14158	0.18726	0.1812	0.02398	0.35435	0.16863	0	0.31287	0	0.02429	0	0.34964	0.2974	0.15499	0	0.17157	0.31544	0	0.30877	0.24038	0.12793	0.32554	0.26608	0.1004	0.04356	0.17856	0.15792	0.51636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07908	0.60639	0.33723	0.18648	0	0	0	0	0	0.26523	0.43438	0	0.02603	0.0704	0.05245	0.55891	0.17802	0.54438	0.44937	0.32035	0.43633	0.16205	0.18865	1.2294	0.30325	0	0.02526	0.1016	0	0.23808	0.74625	0.24003	0.07517	0.37651	0.06981	0.11648	0	0.14935	0.09624	0.1268	0	0.21303	0.07767	0.11856	0.38784	0.30771	0.07589	0.23619	0.16431	0.07643	0.27504	0.35887	0.6983	0.14798	0.10021	0.11217	0.21792	0.37945	0.05681	0.21608	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Eggerthia	2|1239|526524|526525|128827|1279384	0.05967	0.13659	0	0.09957	0.06678	0.32265	0.58415	0.17163	0	0.16365	0.49467	0.19129	0	0.03153	0.19396	0.13613	0.20355	0.13153	0.02818	0.05809	0.21145	0	0	0	0.17246	5.37536	0	0.03447	0	0.00907	0	0	0	0.1232	0.01274	0.45911	0	0.08942	0.26306	0	0.18469	0	0.02149	0.78489	0	0.05845	0	0.18717	0.23724	0.15468	0.19267	0	0.15661	0	0.04738	0	0.00252	0.0868	0.21471	0	0.63271	0	0.04791	0.07791	0	0	0.50365	0.27231	0.11916	0.00955	0	0	0	0.16368	0	0	0	0.25076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00394	0	0	0	0	0.08335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01273	0	0	0.4805	0	0	0	0	0	0.09257	0	0	0.0242	0	0	0	0	0.01444	0	0	0	0	0	0.08454	0	0	0	0	0.10936	0	0	0	0	0	0.08256	0	0	0	0	0.03414	0	0	0	0	0	0	0	0	0	0.1218	0	0	0	0	0	0	0	0	0	0	0
