#Datasets	CMB001.A0101.unmapped	CMB002.A0101.unmapped	CMB003.A0101.unmapped	CMB004.A0101.unmapped	CMB005.A0101.unmapped	CMB006.A0101.unmapped	CMB007.A0101.unmapped	CMB008.A0101.unmapped	EXB034.A2701.unmapped	EXB059.A2101.unmapped	EXB059.A2201.unmapped	EXB059.A2301.unmapped	EXB059.A2401.unmapped	EXB059.A2501.unmapped	LIB058.A0102.unmapped	LIB058.A0103.unmapped	LIB058.A0104.unmapped	LIB058.A0105.unmapped	LIB058.A0106.unmapped	LIB058.A0107.unmapped	MID022.A0101.unmapped	MID023.A0101.unmapped	MID024.A0101.unmapped	MID025.A0101.unmapped	MID026.A0101.unmapped	MID027.A0101.unmapped	MID028.A0101.unmapped	MID029.A0101.unmapped	MID030.A0101.unmapped	MID031.A0101.unmapped	MID032.A0101.unmapped	MID033.A0101.unmapped	MID034.A0101.unmapped	MID035.A0101.unmapped	MID036.A0101.unmapped	MID037.A0101.unmapped	MID038.A0101.unmapped	MID039.A0101.unmapped	MID040.A0101.unmapped	MID041.A0101.unmapped	MID042.A0101.unmapped	MID043.A0101.unmapped	MID044.A0101.unmapped	MID045.A0101.unmapped	MID046.A0101.unmapped	MID047.A0101.unmapped	MID048.A0101.unmapped	MID049.A0101.unmapped	MID050.A0101.unmapped	MID051.A0101.unmapped	MID052.A0101.unmapped	MID053.A0101.unmapped	MID054.A0101.unmapped	MID055.A0101.unmapped	MID056.A0101.unmapped	MID057.A0101.unmapped	MID058.A0101.unmapped	MID059.A0101.unmapped	MID060.A0101.unmapped	MID061.A0101.unmapped	MID062.A0101.unmapped	MID063.A0101.unmapped	MID064.A0101.unmapped	MID065.A0101.unmapped	MID066.A0101.unmapped	MID067.A0101.unmapped	MID068.A0101.unmapped	MID068.B0101.unmapped	MID070.A0101.unmapped	MID071.A0101.unmapped	MID072.A0101.unmapped	MID073.A0101.unmapped	MID074.A0101.unmapped	MID075.A0101.unmapped	MID076.A0101.unmapped	MID077.A0101.unmapped	MID078.A0101.unmapped	MID079.A0101.unmapped	MID080.A0101.unmapped	MID081.A0101.unmapped	MID082.A0101.unmapped	MID083.A0101.unmapped	MID084.A0101.unmapped	MID085.A0101.unmapped	MID086.A0101.unmapped	MID087.A0101.unmapped	MID088.A0101.unmapped	MID089.A0101.unmapped	MID090.A0101.unmapped	MID091.A0101.unmapped	MID092.A0101.unmapped	MID093.A0101.unmapped	MID094.A0101.unmapped	MID097.A0101.unmapped	MID101.A0101.unmapped	MID102.A0101.unmapped
"Peptoclostridium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	0.0	0.0	0.0	0.0	235.0	0.0	270.0	182.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	190.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0
"Romboutsia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"unclassified Peptostreptococcaceae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0
"Ethanoligenens"	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.0	326.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	0.0
"Faecalibacterium"	3163.0	391.0	585.0	482.0	0.0	279.0	573.0	318.0	0.0	0.0	33.0	99.0	37.0	0.0	0.0	0.0	0.0	0.0	91.0	47.0	464.0	0.0	579.0	487.0	0.0	933.0	0.0	0.0	463.0	235.0	247.0	196.0	537.0	203.0	0.0	410.0	0.0	0.0	746.0	294.0	0.0	0.0	0.0	438.0	219.0	351.0	272.0	0.0	553.0	0.0	457.0	682.0	1582.0	430.0	0.0	740.0	555.0	623.0	372.0	0.0	585.0	571.0	380.0	0.0	332.0	426.0	0.0	0.0	16381.0	0.0	900.0	643.0	375.0	464.0	327.0	0.0	0.0	0.0	225.0	566.0	451.0	0.0	954.0	0.0	597.0	326.0	533.0	462.0	0.0	533.0	888.0	667.0	0.0	443.0	0.0	0.0
"Flavonifractor"	3290.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	0.0	425.0	0.0	0.0	0.0	0.0	1000.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	355.0	0.0	0.0	0.0	0.0	0.0	0.0	316.0	0.0	0.0	0.0	0.0	0.0	606.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	6978.0	0.0	571.0	0.0	244.0	286.0	196.0	0.0	0.0	0.0	321.0	0.0	0.0	0.0	662.0	0.0	344.0	0.0	0.0	0.0	0.0	0.0	372.0	0.0	0.0	0.0	0.0	0.0
"Ruminococcus"	358.0	360.0	395.0	437.0	0.0	264.0	324.0	777.0	0.0	0.0	0.0	66.0	49.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	354.0	0.0	421.0	687.0	0.0	0.0	278.0	0.0	671.0	276.0	709.0	485.0	681.0	267.0	0.0	0.0	0.0	249.0	468.0	567.0	0.0	0.0	0.0	519.0	545.0	311.0	323.0	0.0	530.0	453.0	541.0	745.0	548.0	426.0	0.0	552.0	462.0	790.0	401.0	0.0	371.0	647.0	429.0	0.0	300.0	0.0	0.0	0.0	772.0	0.0	573.0	430.0	126.0	377.0	423.0	0.0	262.0	477.0	0.0	360.0	700.0	0.0	668.0	0.0	172.0	0.0	758.0	409.0	0.0	736.0	952.0	608.0	0.0	498.0	0.0	373.0
"unclassified Ruminococcaceae"	0.0	241.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	964.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	1037.0	0.0	0.0	0.0	753.0	0.0	0.0	0.0	0.0	0.0	2132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	261.0	0.0	0.0	0.0	0.0	0.0	285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1498.0	0.0	0.0	0.0	0.0	0.0
"Syntrophomonas"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	651.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.0	0.0	0.0	288.0	0.0	0.0
"unclassified Syntrophomonadaceae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	517.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Intestinimonas"	3136.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333.0	0.0	1138.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	569.0	0.0	0.0	0.0	0.0	269.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	926.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	442.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	19398.0	0.0	806.0	0.0	240.0	394.0	0.0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	794.0	0.0	544.0	0.0	0.0	0.0	0.0	0.0	422.0	0.0	0.0	0.0	0.0	0.0
"unclassified Clostridiales (miscellaneous)"	464.0	266.0	370.0	330.0	0.0	0.0	290.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	349.0	390.0	0.0	0.0	0.0	0.0	310.0	158.0	324.0	240.0	391.0	0.0	0.0	0.0	0.0	0.0	291.0	392.0	0.0	0.0	0.0	326.0	259.0	0.0	0.0	0.0	346.0	0.0	0.0	326.0	519.0	0.0	0.0	414.0	267.0	492.0	363.0	0.0	289.0	352.0	358.0	0.0	0.0	0.0	0.0	0.0	575.0	0.0	286.0	0.0	0.0	96.0	273.0	0.0	0.0	0.0	0.0	0.0	393.0	0.0	0.0	0.0	151.0	0.0	362.0	275.0	0.0	487.0	482.0	0.0	0.0	279.0	0.0	0.0
"Halothermothrix"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Thermoanaerobacter"	0.0	0.0	0.0	222.0	0.0	0.0	0.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	313.0	0.0	247.0	235.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	246.0	0.0	0.0	0.0	0.0	319.0	0.0	0.0	0.0	0.0	0.0	306.0	352.0	301.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	287.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.0	0.0	0.0	220.0	213.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.0	456.0	0.0	0.0	0.0	0.0	0.0
"Caldicellulosiruptor"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	254.0	0.0	244.0	214.0	265.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.0	0.0	0.0	0.0	0.0	0.0	0.0	335.0	0.0	0.0	0.0	0.0	246.0	362.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266.0	0.0	0.0	167.0	207.0	0.0	0.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0	0.0	0.0
"Thermoanaerobacterium"	0.0	0.0	0.0	230.0	0.0	0.0	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	372.0	0.0	0.0	0.0	0.0	340.0	117.0	268.0	255.0	347.0	0.0	0.0	0.0	0.0	0.0	255.0	293.0	0.0	0.0	0.0	0.0	329.0	0.0	0.0	0.0	0.0	0.0	304.0	346.0	310.0	0.0	0.0	0.0	320.0	409.0	0.0	0.0	0.0	321.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299.0	0.0	0.0	218.0	281.0	0.0	0.0	0.0	0.0	0.0	416.0	0.0	0.0	0.0	0.0	0.0	345.0	0.0	0.0	402.0	479.0	0.0	0.0	0.0	0.0	0.0
"Erysipelothrix"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	335.0	0.0	0.0	0.0	0.0	0.0
"Faecalitalea"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	303.0	725.0	0.0	0.0	0.0	0.0	351.0	0.0	464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	786.0	0.0	0.0	571.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidaminococcus"	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0
"Megamonas"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0
"Selenomonas"	3256.0	18569.0	2953.0	1945.0	27303.0	38980.0	3382.0	1793.0	192.0	476.0	1300.0	1984.0	675.0	4168.0	102.0	2549.0	481.0	0.0	11477.0	0.0	18492.0	6130.0	24876.0	9892.0	44786.0	6866.0	25442.0	8021.0	21700.0	18666.0	19891.0	13305.0	11199.0	35499.0	20956.0	48154.0	6745.0	24011.0	10607.0	39229.0	18529.0	14200.0	44478.0	70089.0	1451.0	36518.0	38676.0	54219.0	17629.0	2492.0	15805.0	4102.0	31531.0	48599.0	122685.0	24495.0	5915.0	31441.0	35597.0	11091.0	40750.0	4856.0	13492.0	26107.0	48331.0	10357.0	24177.0	11530.0	16016.0	44615.0	21904.0	43522.0	13603.0	1440.0	7617.0	50790.0	51802.0	91004.0	20789.0	41438.0	78033.0	26883.0	46903.0	17617.0	13035.0	52560.0	18055.0	19987.0	8077.0	85391.0	11209.0	94255.0	39833.0	20903.0	39695.0	31693.0
"Dialister"	799.0	369.0	457.0	622.0	1393.0	259.0	340.0	221.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	40.0	0.0	0.0	135.0	0.0	441.0	0.0	749.0	1689.0	0.0	0.0	421.0	485.0	1503.0	550.0	2209.0	1955.0	1446.0	752.0	0.0	936.0	580.0	535.0	1158.0	1426.0	0.0	0.0	594.0	900.0	1469.0	646.0	348.0	799.0	2029.0	1508.0	1194.0	1402.0	1256.0	541.0	0.0	1618.0	1296.0	611.0	1564.0	0.0	544.0	1077.0	1693.0	511.0	0.0	433.0	248.0	0.0	1886.0	0.0	842.0	871.0	155.0	718.0	2397.0	0.0	0.0	0.0	0.0	495.0	1388.0	634.0	6806.0	912.0	313.0	492.0	1491.0	670.0	0.0	1014.0	1652.0	2427.0	580.0	1686.0	1147.0	738.0
"Megasphaera"	266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0
"Negativicoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Veillonella"	0.0	1838.0	0.0	0.0	0.0	1500.0	0.0	0.0	0.0	27.0	116.0	83.0	67.0	418.0	0.0	298.0	85.0	0.0	147.0	0.0	0.0	4443.0	659.0	217.0	7269.0	15391.0	7837.0	0.0	516.0	279.0	1352.0	207.0	410.0	1693.0	1954.0	5050.0	1248.0	3142.0	240.0	1206.0	5417.0	1129.0	5627.0	1448.0	165.0	3066.0	6668.0	15286.0	0.0	398.0	475.0	736.0	797.0	0.0	0.0	4009.0	369.0	1309.0	2659.0	0.0	4656.0	226.0	0.0	56507.0	758.0	424.0	551.0	1887.0	2389.0	1052.0	0.0	1404.0	293.0	120.0	722.0	1454.0	4661.0	10270.0	5036.0	0.0	1153.0	0.0	0.0	783.0	136.0	3780.0	528.0	554.0	378.0	1189.0	555.0	876.0	2494.0	466.0	4465.0	3207.0
"Gottschalkia"	0.0	0.0	0.0	210.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	259.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	0.0	0.0	378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.0	0.0	0.0	0.0	0.0	0.0
"Anaerococcus"	199.0	0.0	0.0	225.0	0.0	452.0	196.0	216.0	0.0	0.0	0.0	68.0	0.0	56.0	0.0	0.0	0.0	0.0	100.0	0.0	444.0	0.0	676.0	2130.0	0.0	0.0	261.0	0.0	521.0	199.0	457.0	1374.0	577.0	0.0	0.0	0.0	297.0	334.0	435.0	654.0	351.0	0.0	605.0	457.0	362.0	0.0	0.0	377.0	510.0	847.0	502.0	521.0	661.0	655.0	0.0	452.0	1000.0	653.0	689.0	0.0	308.0	630.0	888.0	0.0	0.0	773.0	0.0	285.0	1073.0	0.0	456.0	426.0	0.0	435.0	404.0	0.0	0.0	0.0	0.0	326.0	1254.0	0.0	467.0	0.0	0.0	0.0	582.0	324.0	0.0	753.0	1800.0	1149.0	0.0	389.0	0.0	480.0
"Finegoldia"	0.0	312.0	673.0	709.0	0.0	755.0	625.0	504.0	0.0	25.0	0.0	60.0	0.0	70.0	0.0	49.0	0.0	0.0	122.0	0.0	537.0	0.0	1221.0	594.0	0.0	0.0	297.0	256.0	1106.0	319.0	935.0	520.0	589.0	250.0	0.0	0.0	543.0	320.0	624.0	775.0	0.0	0.0	787.0	460.0	720.0	289.0	0.0	435.0	633.0	2543.0	922.0	984.0	1255.0	538.0	0.0	773.0	855.0	1357.0	492.0	0.0	325.0	1093.0	1634.0	0.0	0.0	1425.0	0.0	204.0	549.0	0.0	558.0	586.0	0.0	549.0	442.0	0.0	0.0	0.0	0.0	366.0	786.0	0.0	721.0	0.0	211.0	370.0	1038.0	521.0	0.0	824.0	2210.0	1447.0	0.0	645.0	0.0	496.0
"Helcococcus"	0.0	0.0	811.0	1193.0	0.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	51.0	0.0	0.0	70.0	0.0	820.0	0.0	1641.0	825.0	0.0	0.0	261.0	311.0	457.0	415.0	966.0	232.0	782.0	334.0	0.0	468.0	580.0	486.0	605.0	908.0	0.0	0.0	1603.0	432.0	1182.0	0.0	1246.0	714.0	1100.0	878.0	2353.0	1306.0	1842.0	722.0	0.0	0.0	834.0	923.0	882.0	0.0	0.0	1080.0	1647.0	0.0	0.0	2386.0	0.0	206.0	513.0	0.0	732.0	496.0	0.0	1362.0	613.0	0.0	0.0	0.0	0.0	371.0	565.0	0.0	544.0	0.0	190.0	0.0	732.0	667.0	0.0	431.0	1805.0	1326.0	0.0	955.0	0.0	504.0
"Murdochiella"	422.0	4828.0	5053.0	6713.0	651.0	260.0	3591.0	13582.0	110.0	44.0	167.0	345.0	105.0	252.0	0.0	101.0	125.0	0.0	1355.0	0.0	2597.0	398.0	6698.0	14059.0	0.0	0.0	2321.0	3060.0	10572.0	2556.0	10346.0	8258.0	12397.0	2542.0	0.0	3757.0	842.0	1458.0	9072.0	10167.0	0.0	1572.0	1038.0	4821.0	11520.0	2247.0	1891.0	3843.0	8279.0	6961.0	7763.0	3467.0	6540.0	5195.0	0.0	8775.0	9612.0	14415.0	3562.0	0.0	3862.0	11352.0	9947.0	2958.0	2870.0	5648.0	817.0	731.0	2240.0	863.0	7186.0	4927.0	840.0	3084.0	8045.0	1440.0	2324.0	450.0	280.0	3935.0	7747.0	3836.0	5169.0	5647.0	1274.0	1280.0	14854.0	6052.0	258.0	9043.0	11708.0	9495.0	556.0	8232.0	1318.0	4732.0
"Parvimonas"	6735.0	3518.0	5167.0	5416.0	914.0	4805.0	3870.0	9297.0	111.0	299.0	210.0	422.0	140.0	1163.0	0.0	1121.0	368.0	0.0	873.0	112.0	62672.0	3510.0	23996.0	4831.0	9390.0	6981.0	9757.0	10168.0	11277.0	7001.0	12879.0	10061.0	7234.0	5312.0	14082.0	9135.0	52934.0	5087.0	12663.0	23257.0	57457.0	4419.0	38139.0	10647.0	11335.0	23485.0	3201.0	5992.0	17647.0	33710.0	28470.0	8715.0	45498.0	22286.0	4900.0	33119.0	36089.0	42327.0	16743.0	1426.0	26399.0	10617.0	15784.0	19321.0	6525.0	39297.0	9122.0	38460.0	23639.0	4016.0	5398.0	33341.0	2332.0	8607.0	7215.0	13727.0	2920.0	63683.0	2501.0	14691.0	31211.0	7823.0	8761.0	15717.0	4567.0	4796.0	14455.0	16474.0	4791.0	6180.0	34642.0	26868.0	15503.0	11543.0	27248.0	10560.0
